Driver,Compound,Stint,LapNumber,LapTime,PitInTime,TrackStatus,year,round,race_name
GAS,HARD,1.0,43.0,0 days 00:01:17.699000,,1,2023,6,Monaco Grand Prix
GAS,HARD,1.0,44.0,0 days 00:01:18.042000,,1,2023,6,Monaco Grand Prix
GAS,HARD,1.0,45.0,0 days 00:01:16.839000,,1,2023,6,Monaco Grand Prix
GAS,HARD,1.0,46.0,0 days 00:01:16.997000,,1,2023,6,Monaco Grand Prix
GAS,HARD,1.0,47.0,0 days 00:01:33.267000,0 days 02:03:16.010000,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,48.0,0 days 00:01:19.884000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,49.0,0 days 00:01:15.831000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,50.0,0 days 00:01:15.955000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,51.0,0 days 00:01:16.711000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,52.0,0 days 00:01:22.349000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,53.0,0 days 00:01:35.781000,,1,2023,6,Monaco Grand Prix
GAS,MEDIUM,2.0,54.0,0 days 00:02:01.097000,0 days 02:13:17.530000,12,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,55.0,0 days 00:01:43.220000,,21,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,56.0,0 days 00:01:41.478000,,21,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,57.0,0 days 00:01:43.496000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,58.0,0 days 00:01:43.238000,,12,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,59.0,0 days 00:01:43.477000,,12,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,60.0,0 days 00:01:42.923000,,21,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,61.0,0 days 00:01:42.263000,,12,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,62.0,0 days 00:01:40.864000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,63.0,0 days 00:01:40.280000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,64.0,0 days 00:01:39.374000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,65.0,0 days 00:01:38.169000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,66.0,0 days 00:01:36.252000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,67.0,0 days 00:01:34.612000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,68.0,0 days 00:01:33.318000,,12,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,69.0,0 days 00:01:36.097000,,21,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,70.0,0 days 00:01:31.098000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,71.0,0 days 00:01:30.098000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,72.0,0 days 00:01:29.916000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,73.0,0 days 00:01:28.128000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,74.0,0 days 00:01:27.856000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,75.0,0 days 00:01:26.378000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,76.0,0 days 00:01:26.077000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,77.0,0 days 00:01:25.607000,,1,2023,6,Monaco Grand Prix
GAS,INTERMEDIATE,3.0,78.0,0 days 00:01:26.578000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,1.0,0 days 00:01:26.639000,,12,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,2.0,0 days 00:01:20.301000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,3.0,0 days 00:01:19.704000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,4.0,0 days 00:01:19.314000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,5.0,0 days 00:01:19.041000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,6.0,0 days 00:01:18.731000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,7.0,0 days 00:01:18.782000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,8.0,0 days 00:01:18.533000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,9.0,0 days 00:01:18.594000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,10.0,0 days 00:01:18.460000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,11.0,0 days 00:01:18.271000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,12.0,0 days 00:01:18.515000,,12,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,13.0,0 days 00:01:18.025000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,14.0,0 days 00:01:18.055000,,12,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,15.0,0 days 00:01:18.018000,,1,2023,6,Monaco Grand Prix
OCO,MEDIUM,1.0,16.0,0 days 00:01:17.948000,,1,2023,6,Monaco Grand Prix
